"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club_missed_games_for","age_at_injury","position"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","24/25","Torn muscle fiber","2024-06-11","2024-06-21","11 days",2,"Poland",35,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","23/24","Ankle injury","2023-10-05","2023-10-27","23 days",5,"FC Barcelona, Poland",35,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","22/23","Hamstring injury","2023-02-27","2023-03-11","13 days",2,"FC Barcelona",34,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","21/22","Rest","2021-08-24","2021-08-25","2 days",1,"Bayern Munich",33,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","20/21","Ligament stretching","2021-03-29","2021-04-21","24 days",7,"Bayern Munich, Poland",32,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","20/21","Rest","2020-10-30","2020-11-01","3 days",1,"Bayern Munich",32,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","19/20","Shin injury","2020-02-26","2020-03-25","29 days",3,"Bayern Munich",31,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","19/20","Groin surgery","2019-12-21","2020-01-16","27 days",1,"Bayern Munich",31,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","17/18","Rest","2018-03-12","2018-03-12","1 days",0,NA,29,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","17/18","Patellar tendon problems","2018-01-01","2018-01-15","15 days",1,"Bayern Munich",29,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","17/18","Hamstring injury","2017-11-09","2017-11-16","8 days",2,"Poland",29,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","17/18","muscular problems","2017-10-30","2017-11-02","4 days",1,"Bayern Munich",29,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","16/17","Shoulder injury","2017-04-10","2017-04-17","8 days",2,"Bayern Munich",28,"Attack - Centre-Forward"
"Robert Lewandowski","https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253","15/16","Ankle problems","2015-09-17","2015-09-21","5 days",1,"Bayern Munich",27,"Attack - Centre-Forward"
"Juan Musso","https://www.transfermarkt.com/juan-musso/profil/spieler/242359","22/23","Ankle sprain","2022-12-26","2023-01-09","15 days",2,"Atalanta BC",28,"Goalkeeper"
"Juan Musso","https://www.transfermarkt.com/juan-musso/profil/spieler/242359","22/23","Broken jaw","2022-09-18","2022-10-23","36 days",5,"Atalanta BC",28,"Goalkeeper"
"Juan Musso","https://www.transfermarkt.com/juan-musso/profil/spieler/242359","21/22","Corona virus","2022-01-01","2022-01-07","7 days",0,NA,27,"Goalkeeper"
"Juan Musso","https://www.transfermarkt.com/juan-musso/profil/spieler/242359","20/21","surgery","2020-10-12","2020-10-31","20 days",4,"Udinese Calcio, Argentina",26,"Goalkeeper"
"Juan Musso","https://www.transfermarkt.com/juan-musso/profil/spieler/242359","18/19","Finger injury","2018-07-19","2018-08-24","37 days",2,"Udinese Calcio",24,"Goalkeeper"
"Horațiu Moldovan","https://www.transfermarkt.com/horatiu-moldovan/profil/spieler/525438","21/22","Corona virus","2022-03-16","2022-03-21","6 days",1,"FC Rapid 1923",24,"Goalkeeper"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","24/25","Head injury","2024-10-01","2024-11-30","61 days",16,"Atlético de Madrid, Spain",27,"Defender - Centre-Back"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","23/24","muscular problems","2024-05-18","2024-05-24","7 days",1,"Real Sociedad",27,"Defender - Centre-Back"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","22/23","Injury to the ankle","2023-03-10","2023-03-11","2 days",0,NA,26,"Defender - Centre-Back"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","22/23","Injury to the ankle","2022-09-04","2022-10-08","35 days",8,"Real Sociedad, Spain",25,"Defender - Centre-Back"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","21/22","Injury to the ankle","2021-09-27","2021-09-29","3 days",0,NA,24,"Defender - Centre-Back"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","20/21","Muscle injury","2021-04-23","2021-04-25","3 days",0,NA,24,"Defender - Centre-Back"
"Robin Le Normand","https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809","18/19","Leg injury","2019-01-11","2019-01-16","6 days",1,"Real Sociedad B",22,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","24/25","Muscle injury","2024-12-21","2025-01-20","31 days",5,"Atlético de Madrid",29,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","23/24","Muscle injury","2024-02-21","2024-03-29","38 days",7,"Atlético de Madrid, Uruguay",29,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","23/24","Hamstring injury","2024-01-28","2024-02-17","21 days",6,"Atlético de Madrid",29,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","23/24","Muscle injury","2023-10-03","2023-10-26","24 days",6,"Atlético de Madrid, Uruguay",28,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","22/23","Knee injury","2023-05-31","2023-09-14","107 days",8,"Atlético de Madrid, Uruguay",28,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","22/23","unknown injury","2023-01-13","2023-01-28","16 days",4,"Atlético de Madrid",27,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","22/23","Back problems","2022-09-09","2022-09-28","20 days",5,"Atlético de Madrid, Uruguay",27,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","22/23","Tonsillitis","2022-08-07","2022-08-19","13 days",1,"Atlético de Madrid",27,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","21/22","Knock","2022-06-10","2022-07-01","22 days",1,"Uruguay",27,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","21/22","Muscle injury","2022-04-03","2022-04-29","27 days",5,"Atlético de Madrid",27,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","21/22","Corona virus","2022-02-10","2022-02-15","6 days",1,"Atlético de Madrid",27,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","21/22","Muscle injury","2021-12-06","2021-12-31","26 days",4,"Atlético de Madrid",26,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","21/22","Adductor pain","2021-10-09","2021-10-18","10 days",2,"Uruguay",26,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","20/21","muscular problems","2021-02-21","2021-03-11","19 days",4,"Atlético de Madrid",26,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","20/21","Muscle injury","2021-02-11","2021-02-15","5 days",1,"Atlético de Madrid",26,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","20/21","Thigh problems","2020-12-02","2020-12-22","21 days",6,"Atlético de Madrid",25,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","20/21","muscular problems","2020-10-06","2020-10-22","17 days",4,"Atlético de Madrid, Uruguay",25,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","20/21","Corona virus","2020-09-21","2020-10-05","15 days",3,"Atlético de Madrid",25,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","19/20","Ankle injury","2020-07-08","2020-07-13","6 days",1,"Atlético de Madrid",25,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","19/20","Knee problems","2020-02-29","2020-03-04","5 days",1,"Atlético de Madrid",25,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","19/20","Muscle injury","2020-01-13","2020-02-10","29 days",5,"Atlético de Madrid",24,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","19/20","Knock","2020-01-05","2020-01-10","6 days",1,"Atlético de Madrid",24,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","19/20","Muscle injury","2019-10-23","2019-12-09","48 days",11,"Atlético de Madrid, Uruguay",24,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","18/19","Toe injury","2019-04-21","2019-05-22","32 days",5,"Atlético de Madrid",24,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","18/19","Calf injury","2018-12-10","2019-01-03","25 days",3,"Atlético de Madrid",23,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","18/19","Muscle injury","2018-11-07","2018-12-06","30 days",7,"Atlético de Madrid, Uruguay",23,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","18/19","Hamstring injury","2018-10-21","2018-11-02","13 days",3,"Atlético de Madrid",23,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","18/19","Hamstring injury","2018-10-04","2018-10-18","15 days",3,"Atlético de Madrid, Uruguay",23,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","17/18","Thigh problems","2018-06-21","2018-06-28","8 days",1,"Uruguay",23,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","17/18","Ankle injury","2018-03-26","2018-04-09","15 days",3,"Atlético de Madrid",23,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","17/18","Rest","2018-01-08","2018-01-11","4 days",1,"Atlético de Madrid",22,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","17/18","muscular problems","2017-12-11","2017-12-25","15 days",2,"Atlético de Madrid",22,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","17/18","muscular problems","2017-09-14","2017-09-18","5 days",1,"Atlético de Madrid",22,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","16/17","Adductor injury","2017-05-01","2017-05-08","8 days",2,"Atlético de Madrid",22,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","16/17","Adductor injury","2017-01-30","2017-02-09","11 days",3,"Atlético de Madrid",22,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","16/17","Adductor injury","2016-09-26","2016-10-27","32 days",7,"Atlético de Madrid, Uruguay",21,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","15/16","Achilles tendon problems","2016-03-21","2016-04-21","32 days",8,"Atlético de Madrid, Uruguay",21,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","15/16","Rest","2016-01-11","2016-01-14","4 days",1,"Atlético de Madrid",20,"Defender - Centre-Back"
"José María Giménez","https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845","15/16","Muscle injury","2015-11-05","2015-11-19","15 days",3,"Atlético de Madrid, Uruguay",20,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","23/24","Groin injury","2024-06-18","2024-06-30","13 days",2,"Belgium",35,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","21/22","infection","2022-04-21","2022-04-28","8 days",1,"Borussia Dortmund",33,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","20/21","Achilles tendon rupture","2021-01-11","2021-06-14","155 days",33,"Borussia Dortmund, Belgium",31,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","19/20","muscular problems","2020-05-11","2020-05-25","15 days",2,"Borussia Dortmund",31,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","19/20","Facial injury","2019-12-09","2020-01-02","25 days",4,"Borussia Dortmund",30,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","19/20","Torn muscle fiber in the adductor area","2019-08-29","2019-09-12","15 days",3,"Borussia Dortmund, Belgium",30,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","18/19","Torn muscle fiber in the adductor area","2019-03-11","2019-03-25","15 days",3,"Borussia Dortmund, Belgium",30,"Defender - Centre-Back"
"Axel Witsel","https://www.transfermarkt.com/axel-witsel/profil/spieler/35047","18/19","Rest","2018-12-10","2018-12-13","4 days",1,"Borussia Dortmund",29,"Defender - Centre-Back"
"Rodrigo De Paul","https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901","23/24","Hamstring injury","2023-09-12","2023-09-29","18 days",4,"Atlético de Madrid",29,"Midfield - Central Midfield"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","24/25","Calf injury","2025-04-06","2025-04-18","13 days",4,"Athletic Bilbao",35,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","24/25","muscular problems","2024-09-20","2024-09-25","6 days",1,"Athletic Bilbao",34,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","23/24","Ankle injury","2024-04-20","2024-05-10","21 days",2,"Athletic Bilbao",34,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","23/24","Hamstring injury","2024-03-11","2024-03-27","17 days",1,"Athletic Bilbao",34,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","23/24","Hamstring injury","2024-02-26","2024-03-08","12 days",2,"Athletic Bilbao",34,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","23/24","Calf injury","2023-10-23","2023-11-30","39 days",5,"Athletic Bilbao",33,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","22/23","Broken fibula","2023-06-05","2023-08-25","82 days",2,"Athletic Bilbao",33,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","22/23","Heel problems","2022-08-27","2022-10-17","52 days",7,"Athletic Bilbao",32,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","21/22","Fitness","2021-12-17","2022-01-12","27 days",5,"Athletic Bilbao",31,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","20/21","Inflammation of pubic bone","2021-04-18","2021-12-16","243 days",25,"Athletic Bilbao",31,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","20/21","Hamstring injury","2021-04-08","2021-04-16","9 days",1,"Athletic Bilbao",31,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","20/21","Muscle injury","2021-03-06","2021-03-09","4 days",1,"Athletic Bilbao",31,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","20/21","Corona virus","2021-01-22","2021-01-27","6 days",1,"Athletic Bilbao",30,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","20/21","Muscle injury","2021-01-07","2021-01-19","13 days",2,"Athletic Bilbao",30,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","19/20","Muscle injury","2020-10-10","2020-10-20","11 days",1,"Athletic Bilbao",30,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","19/20","Muscle injury","2020-07-10","2020-07-15","6 days",1,"Athletic Bilbao",30,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","19/20","Shoulder injury","2020-02-07","2020-02-11","5 days",1,"Athletic Bilbao",29,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","16/17","Muscle injury","2019-10-02","2019-10-23","22 days",2,"Athletic Bilbao",29,"Defender - Left-Back"
"Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","16/17","Muscle injury","2016-09-22","2016-10-13","22 days",2,"Real Sociedad",26,"Defender - Left-Back"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Groin injury","2025-05-03","2025-05-19","17 days",5,"Athletic Bilbao",22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Groin injury","2025-04-18","2025-04-21","4 days",1,"Athletic Bilbao",22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Ill","2025-02-26","2025-02-28","3 days",0,NA,22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Hamstring injury","2025-01-31","2025-02-17","18 days",3,"Athletic Bilbao",22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Knee injury","2024-12-12","2024-12-14","3 days",0,NA,22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Hip injury","2024-10-04","2024-10-16","13 days",3,"Athletic Bilbao, Spain",22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Ankle injury","2024-09-20","2024-09-25","6 days",1,"Athletic Bilbao",22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","24/25","Muscle injury","2024-08-25","2024-08-27","3 days",0,NA,22,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","23/24","Hamstring injury","2024-05-14","2024-05-18","5 days",1,"Athletic Bilbao",21,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","23/24","Hamstring injury","2024-03-30","2024-04-01","3 days",1,"Athletic Bilbao",21,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","23/24","Adductor pain","2024-02-02","2024-02-16","15 days",3,"Athletic Bilbao",21,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","23/24","Hamstring injury","2023-10-30","2023-11-04","6 days",1,"Athletic Bilbao",21,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","23/24","muscular problems","2023-10-11","2023-10-19","9 days",2,"Spain",21,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","23/24","Adductor injury","2023-09-13","2023-09-29","17 days",3,"Athletic Bilbao",21,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","22/23","Heel problems","2023-06-05","2023-06-19","15 days",2,"Spain",20,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","22/23","influenza","2023-05-27","2023-05-31","5 days",1,"Athletic Bilbao",20,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","22/23","Inner ligament injury","2023-02-24","2023-02-28","5 days",1,"Athletic Bilbao",20,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","21/22","Hamstring injury","2022-05-16","2022-05-23","8 days",1,"Athletic Bilbao",19,"Attack - Left Winger"
"Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","21/22","Hamstring injury","2022-02-04","2022-02-24","21 days",4,"Athletic Bilbao",19,"Attack - Left Winger"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","23/24","Muscle injury","2023-09-03","2023-10-04","32 days",4,"Valencia CF",30,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","21/22","Muscle injury","2021-12-17","2022-01-12","27 days",4,"Valencia CF",28,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","20/21","Muscle injury","2020-10-26","2020-11-19","25 days",4,"Granada CF",27,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","20/21","Muscle injury","2020-07-14","2020-08-31","49 days",2,"Granada CF",27,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","18/19","Muscle injury","2019-04-08","2019-05-04","27 days",4,"Getafe CF",26,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","17/18","Hamstring injury","2017-09-07","2017-10-13","37 days",4,"RC Strasbourg Alsace",24,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","16/17","Leg injury","2017-04-10","2017-04-24","15 days",2,"Granada CF",24,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","16/17","Hip injury","2017-03-02","2017-03-09","8 days",1,"Granada CF",23,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","16/17","Metatarsal bruise","2016-12-06","2017-01-14","40 days",4,"Granada CF",23,"Defender - Right-Back"
"Dimitri Foulquier","https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472","16/17","Metatarsal fracture","2016-09-22","2016-11-23","63 days",7,"Granada CF",23,"Defender - Right-Back"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","24/25","Dead leg","2025-02-26","2025-03-11","14 days",2,"Sevilla FC",33,"Midfield - Defensive Midfield"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","23/24","Meniscus injury","2024-04-23","2024-05-25","33 days",5,"Sevilla FC",32,"Midfield - Defensive Midfield"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","23/24","Meniscus tear","2024-01-05","2024-02-22","49 days",9,"Sevilla FC",32,"Midfield - Defensive Midfield"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","16/17","Leg injury","2016-10-22","2016-10-30","9 days",3,"Ajax Amsterdam",24,"Midfield - Defensive Midfield"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","16/17","Rest","2016-09-20","2016-09-22","3 days",1,"Ajax Amsterdam",24,"Midfield - Defensive Midfield"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","16/17","bruise","2016-08-19","2016-08-21","3 days",1,"Ajax Amsterdam",24,"Midfield - Defensive Midfield"
"Stanis Idumbo","https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387","24/25","Right hip flexor problems","2024-11-04","2024-11-28","25 days",4,"Sevilla FC, Belgium U21",19,"Midfield - Attacking Midfield"
"Stanis Idumbo","https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387","23/24","Ill","2023-12-22","2023-12-24","3 days",1,"Ajax Amsterdam U21",18,"Midfield - Attacking Midfield"
"Stanis Idumbo","https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387","23/24","Knock","2023-08-10","2023-09-28","50 days",10,"Ajax Amsterdam U21, Belgium U21",18,"Midfield - Attacking Midfield"
"Stanis Idumbo","https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387","22/23","Thigh problems","2023-01-22","2023-02-10","20 days",1,"Ajax U18",17,"Midfield - Attacking Midfield"
"Adrián","https://www.transfermarkt.com/adrian/profil/spieler/71271","21/22","Calf injury","2021-12-03","2022-01-02","31 days",8,"Liverpool FC",34,"Goalkeeper"
"Adrián","https://www.transfermarkt.com/adrian/profil/spieler/71271","15/16","Calf injury","2016-05-06","2016-05-16","11 days",3,"West Ham United",29,"Goalkeeper"
"Natan","https://www.transfermarkt.com/natan/profil/spieler/735568","24/25","Muscle injury","2024-10-06","2024-10-18","13 days",1,"Real Betis Balompié",23,"Defender - Centre-Back"
"Natan","https://www.transfermarkt.com/natan/profil/spieler/735568","23/24","Shoulder injury","2023-12-24","2024-02-01","40 days",6,"SSC Napoli",22,"Defender - Centre-Back"
"Natan","https://www.transfermarkt.com/natan/profil/spieler/735568","22/23","Cruciate ligament injury","2023-05-13","2023-07-05","54 days",11,"Red Bull Bragantino",22,"Defender - Centre-Back"
"Dário Essugo","https://www.transfermarkt.com/dario-essugo/profil/spieler/670717","22/23","Muscle injury","2023-01-26","2023-03-05","39 days",6,"Sporting CP B",17,"Midfield - Defensive Midfield"
"Juan Cruz","https://www.transfermarkt.com/juan-cruz/profil/spieler/169497","23/24","Adductor injury","2023-10-26","2023-11-10","16 days",2,"CA Osasuna",31,"Defender - Left-Back"
"Aimar Oroz","https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131","23/24","Hamstring injury","2024-04-12","2024-05-10","29 days",4,"CA Osasuna",22,"Midfield - Attacking Midfield"
"Aimar Oroz","https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131","23/24","Hamstring injury","2024-03-11","2024-03-29","19 days",1,"CA Osasuna",22,"Midfield - Attacking Midfield"
"Aimar Oroz","https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131","22/23","Ankle injury","2023-01-25","2023-02-16","23 days",4,"CA Osasuna",21,"Midfield - Attacking Midfield"
