"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club_missed_games_for","age_at_injury","position"
"Yann Karamoh","https://www.transfermarkt.com/yann-karamoh/profil/spieler/324804","19/20","Thigh problems","2020-07-29","2020-08-05","8 days",1,"Parma Calcio 1913",22,"Attack - Left Winger"
"Yann Karamoh","https://www.transfermarkt.com/yann-karamoh/profil/spieler/324804","19/20","Outer ligament tear","2019-11-04","2020-02-04","93 days",13,"Parma Calcio 1913",21,"Attack - Left Winger"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","24/25","Cruciate ligament tear","2024-10-03","2025-05-26","236 days",43,"Juventus FC",27,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","22/23","Muscle injury","2023-05-28","2023-07-01","35 days",4,"Juventus FC, Brazil",26,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","22/23","Muscle fatigue","2023-05-10","2023-05-13","4 days",1,"Juventus FC",26,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","22/23","Thigh problems","2023-04-20","2023-04-22","3 days",1,"Juventus FC",26,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","22/23","unknown injury","2023-03-13","2023-03-15","3 days",0,NA,25,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","22/23","Muscle fatigue","2023-01-06","2023-01-11","6 days",1,"Juventus FC",25,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","22/23","Hamstring muscle injury","2022-10-17","2022-11-05","20 days",4,"Juventus FC",25,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","21/22","Ankle problems","2022-05-16","2022-05-30","15 days",1,"Torino FC",25,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","21/22","Ankle injury","2021-08-26","2021-09-09","15 days",2,"Torino FC, Brazil",24,"Defender - Centre-Back"
"Bremer","https://www.transfermarkt.com/bremer/profil/spieler/516716","20/21","Corona virus","2021-02-22","2021-03-15","22 days",2,"Torino FC",23,"Defender - Centre-Back"
"Pierre Kalulu","https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","24/25","Muscle injury","2025-01-29","2025-02-28","31 days",8,"Juventus FC",24,"Defender - Centre-Back"
"Pierre Kalulu","https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","23/24","Collateral ligament injury","2024-03-17","2024-04-30","45 days",8,"AC Milan",23,"Defender - Centre-Back"
"Pierre Kalulu","https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","23/24","Torn thigh muscle","2023-10-29","2024-02-25","120 days",24,"AC Milan",23,"Defender - Centre-Back"
"Pierre Kalulu","https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","23/24","Muscle injury","2023-09-13","2023-10-19","37 days",7,"AC Milan",23,"Defender - Centre-Back"
"Pierre Kalulu","https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","22/23","Calf injury","2023-03-26","2023-04-10","16 days",2,"AC Milan",22,"Defender - Centre-Back"
"Pierre Kalulu","https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949","20/21","Injury to abdominal muscles","2021-01-23","2021-01-25","3 days",1,"AC Milan",20,"Defender - Centre-Back"
"Federico Gatti","https://www.transfermarkt.com/federico-gatti/profil/spieler/509022","24/25","Broken fibula","2025-03-29","2025-05-09","42 days",6,"Juventus FC",26,"Defender - Centre-Back"
"Federico Gatti","https://www.transfermarkt.com/federico-gatti/profil/spieler/509022","24/25","Muscle fatigue","2025-03-04","2025-03-07","4 days",0,NA,26,"Defender - Centre-Back"
"Federico Gatti","https://www.transfermarkt.com/federico-gatti/profil/spieler/509022","23/24","Ankle sprain","2023-09-03","2023-09-15","13 days",3,"Juventus FC, Italy",25,"Defender - Centre-Back"
"Federico Gatti","https://www.transfermarkt.com/federico-gatti/profil/spieler/509022","19/20","unknown injury","2019-09-16","2019-09-23","8 days",1,"ASDC Verbania",21,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","24/25","Hamstring muscle injury","2025-04-28","2025-05-13","16 days",2,"Juventus FC",26,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","23/24","Hip injury","2024-02-17","2024-03-18","31 days",6,"AFC Bournemouth",25,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","23/24","Muscle injury","2023-12-01","2024-01-08","39 days",7,"AFC Bournemouth",25,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","23/24","Calf injury","2023-09-23","2023-10-16","24 days",4,"AFC Bournemouth",24,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","22/23","Ankle injury","2023-01-25","2023-03-06","41 days",5,"AFC Bournemouth",24,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","22/23","Ankle injury","2022-09-15","2022-12-26","103 days",11,"AFC Bournemouth",23,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","22/23","Muscle injury","2022-08-22","2022-08-30","9 days",2,"AFC Bournemouth",23,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","21/22","Muscle injury","2021-11-10","2021-12-06","27 days",4,"AFC Bournemouth",23,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","20/21","Ankle injury","2021-04-21","2021-05-03","13 days",3,"AFC Bournemouth",22,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","20/21","Hamstring injury","2020-10-30","2020-11-01","3 days",1,"AFC Bournemouth",22,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","20/21","Hamstring injury","2020-09-25","2020-10-23","29 days",6,"AFC Bournemouth, England U21",21,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","19/20","Muscle strain","2020-01-23","2020-06-09","139 days",6,"AFC Bournemouth",21,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","19/20","Hamstring injury","2019-11-03","2020-01-19","78 days",15,"AFC Bournemouth, England U21",21,"Defender - Centre-Back"
"Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","19/20","Ligament injury","2019-07-29","2019-09-30","64 days",11,"AFC Bournemouth, England U21",20,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","24/25","Ill","2024-11-30","2024-12-07","8 days",2,"Ajax Amsterdam",30,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","21/22","Hip flexor problems","2022-02-18","2022-03-05","16 days",4,"Juventus FC",27,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","21/22","Stomach flu","2021-10-30","2021-11-01","3 days",1,"Juventus FC",27,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","20/21","bruise","2021-03-03","2021-03-06","4 days",1,"Cagliari Calcio",26,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","20/21","Hamstring injury","2020-10-29","2021-01-21","85 days",16,"Stade Rennais FC",26,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","18/19","inflammation","2019-05-03","2019-05-17","15 days",2,"Juventus FC",24,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","18/19","Bruised ribs","2018-10-03","2018-10-10","8 days",2,"Juventus FC, Italy",24,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","17/18","stomach problems","2018-01-10","2018-01-24","15 days",1,"Juventus FC",23,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","16/17","Knee problems","2017-04-27","2017-05-26","30 days",7,"Juventus FC",22,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","16/17","Outer ligament problems","2016-09-26","2016-10-20","25 days",7,"Juventus FC, Italy",22,"Defender - Centre-Back"
"Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","16/17","Collateral ligament injury","2016-09-26","2016-10-20","25 days",7,"Juventus FC, Italy",22,"Defender - Centre-Back"
"Jonas Rouhi","https://www.transfermarkt.com/jonas-rouhi/profil/spieler/741090","24/25","Muscle fatigue","2024-12-12","2024-12-30","19 days",4,"Juventus FC",20,"Defender - Left-Back"
"Jonas Rouhi","https://www.transfermarkt.com/jonas-rouhi/profil/spieler/741090","23/24","muscular problems","2023-11-29","2023-12-18","20 days",4,"Juventus Next Gen",19,"Defender - Left-Back"
"Jonas Rouhi","https://www.transfermarkt.com/jonas-rouhi/profil/spieler/741090","23/24","unknown injury","2023-09-20","2023-10-20","31 days",7,"Juventus Next Gen, Sweden U21",19,"Defender - Left-Back"
"Jonas Rouhi","https://www.transfermarkt.com/jonas-rouhi/profil/spieler/741090","22/23","Ill","2023-04-06","2023-04-27","22 days",3,"Juventus Primavera",19,"Defender - Left-Back"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","24/25","Hamstring muscle injury","2025-02-23","2025-04-04","41 days",6,"Juventus FC",26,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","24/25","Muscle fatigue","2025-02-13","2025-02-21","9 days",2,"Juventus FC",26,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","24/25","muscular problems","2024-12-19","2024-12-27","9 days",1,"Juventus FC",26,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","24/25","Rest","2024-12-16","2024-12-18","3 days",1,"Juventus FC",26,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","24/25","Muscle fatigue","2024-10-22","2024-12-09","49 days",10,"Juventus FC",26,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","21/22","Hamstring injury","2021-10-25","2021-11-25","32 days",5,"Aston Villa, Brazil",23,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","18/19","Muscle injury","2019-05-01","2019-05-10","10 days",1,"Girona FC",20,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","18/19","Muscle injury","2019-03-07","2019-04-01","26 days",5,"Girona FC, Brazil",20,"Midfield - Central Midfield"
"Douglas Luiz","https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661","18/19","Muscle injury","2018-11-01","2018-12-01","31 days",5,"Girona FC, Brazil",20,"Midfield - Central Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","24/25","Fitness","2024-09-09","2024-09-22","14 days",2,"Fenerbahce",31,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","23/24","Ligament injury","2024-06-16","2024-08-11","57 days",0,NA,31,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","23/24","Muscle injury","2024-03-26","2024-04-01","7 days",1,"Juventus FC",31,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","22/23","Achilles tendon irritation","2023-03-27","2023-03-31","5 days",0,NA,30,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","21/22","influenza","2022-02-02","2022-02-08","7 days",1,"Eintracht Frankfurt",29,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","21/22","Corona virus","2022-01-14","2022-01-19","6 days",1,"Eintracht Frankfurt",29,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","21/22","Achilles tendon problems","2021-11-02","2021-11-06","5 days",1,"Eintracht Frankfurt",29,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","20/21","Internal ligament tear","2020-09-26","2020-11-03","39 days",7,"Eintracht Frankfurt, Serbia",27,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","19/20","Quarantine","2020-03-19","2020-04-02","15 days",0,NA,27,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","19/20","Knee problems","2019-10-29","2019-11-01","4 days",1,"Eintracht Frankfurt",26,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","19/20","Ill","2019-09-12","2019-09-16","5 days",1,"Eintracht Frankfurt",26,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","18/19","Thigh problems","2019-03-18","2019-03-27","10 days",2,"Serbia",26,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","17/18","Torn muscle fiber","2017-09-09","2017-10-05","27 days",4,"Hamburger SV",24,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","17/18","Capsular injury","2017-07-27","2017-08-17","22 days",1,"Hamburger SV",24,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","16/17","Groin problems","2016-09-19","2016-09-22","4 days",1,"Hamburger SV",23,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","15/16","minor knock","2015-11-16","2015-11-19","4 days",0,NA,23,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","15/16","Torn muscle fiber","2015-09-28","2015-11-02","36 days",7,"VfB Stuttgart, Serbia",22,"Midfield - Left Midfield"
"Filip Kostić","https://www.transfermarkt.com/filip-kostic/profil/spieler/161011","15/16","Muscle strain","2015-07-30","2015-07-30","1 days",0,NA,22,"Midfield - Left Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","24/25","Achilles tendon irritation","2025-04-14","2025-06-05","53 days",6,"Juventus FC",27,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","24/25","Rib fracture","2024-10-06","2024-10-28","23 days",6,"Juventus FC, Netherlands",26,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","23/24","Adductor injury","2024-06-10","2024-07-18","39 days",6,"Netherlands",26,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","23/24","minor knock","2024-03-25","2024-03-29","5 days",1,"Netherlands",26,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","23/24","unknown injury","2024-01-24","2024-02-08","16 days",2,"Atalanta BC",25,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","23/24","unknown injury","2023-10-09","2023-10-25","17 days",3,"Atalanta BC, Netherlands",25,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","22/23","Hamstring muscle injury","2023-03-04","2023-04-17","45 days",8,"Atalanta BC, Netherlands",25,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","22/23","Head injury","2022-09-22","2022-09-29","8 days",1,"Netherlands",24,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","21/22","unknown injury","2022-04-27","2022-04-28","2 days",1,"Atalanta BC",24,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","21/22","Corona virus","2022-01-21","2022-02-02","13 days",1,"Atalanta BC",23,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","20/21","Corona virus","2021-04-30","2021-05-10","11 days",2,"AZ Alkmaar",23,"Midfield - Attacking Midfield"
"Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","17/18","Ill","2018-02-16","2018-02-19","4 days",1,"AZ Alkmaar",19,"Midfield - Attacking Midfield"
"Vasilije Adžić","https://www.transfermarkt.com/vasilije-adzic/profil/spieler/944570","24/25","unknown injury","2024-11-03","2024-12-02","30 days",5,"Juventus FC",18,"Midfield - Attacking Midfield"
"Vasilije Adžić","https://www.transfermarkt.com/vasilije-adzic/profil/spieler/944570","24/25","muscular problems","2024-09-22","2024-10-14","23 days",3,"Juventus FC",18,"Midfield - Attacking Midfield"
"Vasilije Adžić","https://www.transfermarkt.com/vasilije-adzic/profil/spieler/944570","24/25","Hamstring muscle injury","2024-08-06","2024-09-05","31 days",3,"Juventus FC",18,"Midfield - Attacking Midfield"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","24/25","Hamstring muscle injury","2025-03-02","2025-03-14","13 days",2,"Juventus FC",22,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","24/25","Stress reaction of the bone","2025-01-03","2025-01-20","18 days",4,"Juventus FC",22,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","24/25","muscular problems","2024-09-04","2024-09-26","23 days",5,"Juventus FC, Portugal",21,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","23/24","Muscle injury","2023-08-11","2023-09-11","32 days",8,"Ajax Amsterdam, FC Porto, Portugal",20,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","22/23","Muscle injury","2023-05-13","2023-06-20","39 days",5,"Ajax Amsterdam, Portugal",20,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","22/23","Knock","2022-09-09","2022-09-20","12 days",3,"Ajax Amsterdam",19,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","22/23","Shoulder injury","2022-08-10","2022-08-27","18 days",2,"Ajax Amsterdam",19,"Attack - Right Winger"
"Francisco Conceição","https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474","21/22","Muscle injury","2021-11-26","2021-12-09","14 days",3,"FC Porto",18,"Attack - Right Winger"
"Samuel Mbangula","https://www.transfermarkt.com/samuel-mbangula/profil/spieler/654991","24/25","Stress reaction of the bone","2025-04-08","2025-04-25","18 days",2,"Juventus FC",21,"Attack - Left Winger"
"Samuel Mbangula","https://www.transfermarkt.com/samuel-mbangula/profil/spieler/654991","23/24","Muscle injury","2023-11-25","2024-03-03","100 days",18,"Juventus Next Gen",19,"Attack - Left Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","24/25","muscular problems","2024-10-02","2024-12-13","73 days",14,"Juventus FC",26,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","24/25","Ankle problems","2024-09-06","2024-09-12","7 days",0,NA,26,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","23/24","unknown injury","2024-04-20","2024-04-24","5 days",2,"ACF Fiorentina",26,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","23/24","Hamstring injury","2023-12-14","2024-01-17","35 days",7,"ACF Fiorentina",25,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","23/24","unknown injury","2023-09-22","2023-09-27","6 days",1,"ACF Fiorentina",25,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","22/23","Rest","2023-05-20","2023-05-22","3 days",1,"ACF Fiorentina",25,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","22/23","Hamstring muscle injury","2022-11-17","2023-01-05","50 days",8,"ACF Fiorentina, Argentina",24,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","22/23","unknown injury","2022-10-24","2022-11-15","23 days",6,"ACF Fiorentina",24,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","22/23","unknown injury","2022-09-05","2022-09-19","15 days",4,"ACF Fiorentina",24,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","22/23","unknown injury","2022-08-25","2022-09-01","8 days",3,"ACF Fiorentina",24,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","21/22","Corona virus","2021-10-25","2021-11-22","29 days",6,"ACF Fiorentina, Argentina",23,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","20/21","Torn muscle fiber","2021-03-29","2021-06-07","71 days",9,"VfB Stuttgart, Argentina",22,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","20/21","Torn muscle fiber","2021-02-08","2021-03-15","36 days",5,"VfB Stuttgart",22,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","20/21","Inner knee ligament tear","2020-11-23","2020-12-10","18 days",2,"VfB Stuttgart",22,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","20/21","Fitness","2020-10-05","2020-10-15","11 days",2,"Argentina",22,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","20/21","Torn muscle bundle","2020-09-07","2020-10-05","29 days",4,"VfB Stuttgart",22,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","19/20","Torn muscle fiber in the adductor area","2020-02-10","2020-02-27","18 days",2,"VfB Stuttgart",21,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","19/20","bruise","2019-09-30","2019-10-10","11 days",2,"VfB Stuttgart, Argentina",21,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","18/19","Muscle injury","2018-01-22","2018-02-05","15 days",2,"AA Argentinos Juniors",19,"Attack - Right Winger"
"Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031","18/19","Ankle injury","2017-10-30","2017-11-09","11 days",1,"AA Argentinos Juniors",19,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","24/25","Hamstring injury","2024-12-18","2025-01-01","15 days",2,"Juventus FC",24,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","24/25","Ankle sprain","2024-09-26","2024-10-16","21 days",5,"Juventus FC, United States",24,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","24/25","Hamstring muscle injury","2024-08-19","2024-09-10","23 days",4,"Juventus FC, United States",24,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","23/24","Hamstring injury","2023-10-28","2023-12-14","48 days",8,"Juventus FC, United States",23,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","22/23","Foot injury","2022-08-11","2022-09-26","47 days",8,"LOSC Lille, United States",22,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","21/22","Muscle injury","2021-12-02","2022-01-17","47 days",8,"LOSC Lille, United States",21,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","21/22","Thigh problems","2021-08-28","2021-09-15","19 days",6,"LOSC Lille, United States",21,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","20/21","Muscle injury","2021-04-20","2021-04-27","8 days",1,"LOSC Lille",21,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","19/20","Hamstring injury","2020-02-17","2020-08-28","194 days",4,"LOSC Lille",19,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","19/20","Fitness","2020-01-06","2020-02-09","35 days",10,"LOSC Lille, United States",19,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","19/20","Muscle injury","2019-08-22","2020-01-05","137 days",31,"LOSC Lille, United States",19,"Attack - Right Winger"
"Timothy Weah","https://www.transfermarkt.com/timothy-weah/profil/spieler/370846","18/19","unknown injury","2019-04-22","2019-04-30","9 days",1,"Celtic FC",19,"Attack - Right Winger"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","24/25","Stress reaction of the bone","2025-04-23","2025-05-06","14 days",3,"Juventus FC",25,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","24/25","Muscle fatigue","2025-01-07","2025-01-15","9 days",2,"Juventus FC",24,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","24/25","Muscle injury","2024-11-18","2024-12-04","17 days",3,"Juventus FC",24,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","23/24","Inflammation in the spine","2024-03-18","2024-03-29","12 days",0,NA,24,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","23/24","muscular problems","2024-02-08","2024-02-15","8 days",1,"Juventus FC",24,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","23/24","Back problems","2023-09-29","2023-10-19","21 days",2,"Juventus FC",23,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","22/23","Groin problems","2023-06-12","2023-06-26","15 days",0,NA,23,"Attack - Centre-Forward"
"Dušan Vlahović","https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498","22/23","Thigh problems","2023-05-25","2023-06-10","17 days",2,"Juventus FC",23,"Attack - Centre-Forward"
